Modality,H_0,H_1,H_2,H_inf
"[Acc.x, Acc.y, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.58685692347933,76.16382785380108,38.81401749067988,21.09351949676734
"[Acc.x, Acc.y, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",142.43220527566203,76.07593286118703,36.38255566415817,20.01231569002203
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",147.51341455254394,78.11160745512757,36.347243282324804,20.059436116520878
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",144.76798737962952,78.8060219049112,36.71986390939921,20.24192189712886
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",145.69398679818576,77.80539144481197,35.83295072725327,19.839231928360856
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",141.95162121627695,75.5319167378713,36.83047776939849,20.259438211499287
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",141.75852705038045,75.87330290942626,36.84065268195247,20.259438211499287
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.9953978757326,76.02076528248756,36.84170719792867,20.259438211499287
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.7428963986667,78.14663202161184,33.322607181991984,18.91976842926971
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.60087739379426,75.37996343544815,36.79867968875259,20.259438211499287
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.90043767565317,77.1003199872323,34.77191984541988,18.693923867731588
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.27894929890692,75.37231504029,35.22201484860554,19.45039031638503
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.41105283491424,75.37526974856145,36.19064374677504,19.013454869608523
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.69398679818576,75.51937397101393,35.14175583080753,19.407618998384443
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.79352247173668,75.96881789285224,34.01921298090015,19.058739354571376
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",144.11706161653,75.35381998700115,36.15945966919046,19.892902159596417
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",144.12514396282788,75.24815800075052,36.74840400035702,20.259438211499287
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.87295693923107,75.2195517705661,36.75799764524052,20.259438211499287
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",140.89179358124392,77.24194856164252,35.04585466827143,18.8248308302383
"[Acc.x, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.58685692347933,75.77694686156109,36.834380678627106,20.259438211499287
"[Acc.x, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.43220527566203,75.68905186894705,34.371690192455965,18.892902159596417
"[Acc.x, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.60087739379426,77.48129484926771,36.44060244442432,20.064385297046556
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",147.20053159725958,78.03707303707829,36.97973380280646,20.09046992922276
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",144.45510442434517,78.73148748686194,37.31271684392437,20.09046992922276
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",145.3811038429014,77.73085702676269,36.53303343136241,20.097332447183867
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",141.6387382609926,75.45738231982203,37.38500756045453,20.107986243593185
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",141.4456440950961,75.79876849137699,37.409713151635174,20.107986243593185
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.68251492044826,75.94623086443829,37.41229497241135,20.107986243593185
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.43001344338234,78.07209760356255,33.694051511801355,19.04403455167761
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.2879944385099,77.0342906803965,34.77143488557214,18.693923867731588
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.58755472036881,75.43631099329656,37.34981720067976,20.107986243593185
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.96606634362254,75.29778062224072,35.71367701625812,19.298938348478927
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.0981698796299,75.30073533051217,35.386381501735734,18.102983824329783
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.3811038429014,75.44483955296465,35.68702854604641,19.25616703047834
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",146.4806395164523,75.89428347480296,34.14944323755425,18.907287386665274
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.80417866124566,75.27928556895188,36.73151520638385,20.107986243593185
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.81226100754353,75.17362358270125,37.19407918184625,20.107986243593185
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",143.56007398394672,75.14501735251682,37.21433357582773,20.107986243593185
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",140.57891062595957,77.11168522701148,34.62930216842313,18.954944719711325
"[Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.27397396819498,75.70241244351182,37.39445263262561,20.107986243593185
"[Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",141.11932232037768,75.61451745089778,34.989206978812355,19.19814097389503
"[Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",145.2879944385099,77.40676043121844,36.99681083919292,19.912933329140454
"[Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",144.2879944385099,77.01987943897845,34.77122019831328,18.693923867731588
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude]",154.51341455254394,80.71482462375616,38.91455603896861,21.271056096849644
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Temp.]",151.76798737962952,81.40923907353981,39.201755306878276,21.271056096849644
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Altitude, Temp.]",152.69398679818576,80.40860861344056,38.46234966017401,21.255719074405718
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, Pressure, Altitude, Temp.]",148.95162121627695,78.13513390649989,39.2350136637538,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.z, Pressure, Altitude, Temp.]",148.75852705038045,78.47652007805485,39.271784991227634,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",148.9953978757326,78.62398245111615,39.27567860076661,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",153.7428963986667,80.74984919024043,35.3099304428871,19.536209274687412
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",152.60087739379426,79.71204226707437,36.85810487524256,20.259438211499287
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",152.90043767565317,79.70353715586089,37.446701884723055,20.107986243593185
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",153.27894929890692,77.9755322089186,37.63256069579771,20.479524516105812
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",152.41105283491424,77.97848691719003,37.76392577387798,19.7155020475715
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",152.69398679818576,78.12259113964252,37.56852611543949,20.43675319810523
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",153.79352247173668,78.57203506148083,36.26698332135816,20.08787355429216
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",151.11706161653,77.95703715562973,38.58535974281066,21.207368604474762
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",151.12514396282788,77.85137516937911,38.960115411239265,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",150.87295693923107,77.82276893919469,38.98802448720345,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",147.89179358124392,79.8416710107746,35.7667730134307,19.247687833976446
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",148.58685692347933,78.38016403018968,39.249039365662355,21.28857241122007
"[Acc.x, Acc.y, Acc.z, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",148.43220527566203,78.29226903757564,36.81843269266279,20.207368604474762
"[Acc.x, Acc.y, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",152.60087739379426,80.08451201789632,38.88643399882707,21.09351949676734
"[Acc.x, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",151.60087739379426,79.69763102565632,36.85775373194868,20.259438211499287
"[Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",151.2879944385099,79.62309660760704,37.44351669703692,20.107986243593185
"[Acc.x, Acc.y, Acc.z, Gyro.x, Gyro.y, Gyro.z, Mag.x, Mag.y, Mag.z, Ori.w, Ori.x, Ori.y, Ori.z, Grav.x, Grav.y, Grav.z, LinAcc.x, LinAcc.y, LinAcc.z, Pressure, Altitude, Temp.]",158.60087739379426,82.30084819428491,39.31980870921677,21.28857241122007
